E5He(0+_0),E5He(1+_0),E5He(1+_1),E5He(2+_0),E5He(2+_1),E5He(3+_0),E5He(3/2-_0),E5Li(0+_0),E5Li(1+_0),E5Li(1+_1),E5Li(2+_0),E5Li(2+_1),E5Li(3+_0),E5Li(3/2-_0),E6Be(0+_0),E6Be(1+_0),E6Be(1+_1),E6Be(2+_0),E6Be(2+_1),E6Be(3+_0),E6Be(3/2-_0),E6He(0+_0),E6He(1+_0),E6He(1+_1),E6He(2+_0),E6He(2+_1),E6He(3+_0),E6He(3/2-_0),E6Li(0+_0),E6Li(1+_0),E6Li(1+_1),E6Li(2+_0),E6Li(2+_1),E6Li(3+_0),E6Li(3/2-_0),G5He(0+_0),G5He(1+_0),G5He(1+_1),G5He(2+_0),G5He(2+_1),G5He(3+_0),G5He(3/2-_0),G5Li(0+_0),G5Li(1+_0),G5Li(1+_1),G5Li(2+_0),G5Li(2+_1),G5Li(3+_0),G5Li(3/2-_0),G6Be(0+_0),G6Be(1+_0),G6Be(1+_1),G6Be(2+_0),G6Be(2+_1),G6Be(3+_0),G6Be(3/2-_0),G6He(0+_0),G6He(1+_0),G6He(1+_1),G6He(2+_0),G6He(2+_1),G6He(3+_0),G6He(3/2-_0),G6Li(0+_0),G6Li(1+_0),G6Li(1+_1),G6Li(2+_0),G6Li(2+_1),G6Li(3+_0),G6Li(3/2-_0)
,,,,,,805.614669693734,,,,,,,1655.37360831304,1269.05570474057,,,2973.63643004278,,,,-1308.6294482823898,,,942.219983717099,,,,-203.57713784351898,-1578.52205265152,4032.99703966314,1802.7264492094,2671.1226815301798,-467.985457052483,,,,,,,,724.231553673618,,,,,,,1447.754621122736,10.40965340850974,,,1257.013587551012,,,,-1.2532506582498299e-05,,,139.22708172832,,,,0.008268286603743819,0.02686649704888,6747.612401637501,540.0911860014161,1570.533033884016,8.9267433105361e-06,
,,,,,,760.406321721032,,,,,,,1704.52267723511,149.507289715446,,,2722.8987491940397,,,,-2557.7779331073098,,,556.1671158705869,,,,-1433.07260625816,-1591.19349228003,4186.45955148247,1470.17690886977,2733.13545527198,-589.3587386355939,,,,,,,,673.145075763498,,,,,,,1440.31941222171,0.000409795315428054,,,723.331630894656,,,,-2.117148763848e-05,,,15.31333710261236,,,,0.01362430117307888,0.025622287720518,10653.46048463708,233.2472508534,1673.665547876158,7.97808137948542e-06,
,,,,,,1180.53744176234,,,,,,,2081.55564544143,2383.60848317535,,,3961.54716586044,,,,136.526923316278,,,1844.0485644668101,,,,1097.41400646275,-165.169809798861,4005.3373013679698,3463.0349691534802,3463.03496944263,820.858443688604,,,,,,,,1377.05879359059,,,,,,,2232.7920475194396,269.31521199578003,,,2495.5130729607,,,,0.01887650103965982,,,846.023540609988,,,,28.5891474708502,0.020291672874857003,8038.20369035958,3283.02330912052,3283.02330915862,5.3729870838136,
,,,,,,623.523018110283,,,,,,,1944.44299385349,1735.37059508067,,,3522.5432868730404,,,,-2221.09007220775,,,420.924107951599,,,,-385.090366309388,-1561.01651108901,5000.45565920605,1763.40950427397,2763.34338159971,-547.39997930478,,,,,,,,471.086629261392,,,,,,,1910.9402120897462,50.2941188829892,,,1741.639760250014,,,,-1.484058166222164e-05,,,7.1511104205948195,,,,0.009038084424061659,0.0255277908394832,10738.484154345979,603.024032782838,1824.276114641378,7.64572295022312e-06,
,,,,,,769.867468475202,,,,,,,1997.58482789996,1255.05272022087,,,3450.97798739611,,,,-2143.1981931189102,,,700.4851246714339,,,,-644.4891697128,-1022.18074630978,4046.3950437919802,1875.78042762152,3032.99353644487,-39.9797987316373,,,,,,,,699.465197157104,,,,,,,1964.260769937674,5.78144243178038,,,1458.3728909509339,,,,-1.8626272712373382e-05,,,42.7503589782236,,,,0.0116271334916528,0.0223529924838012,10589.45550564316,555.82163383391,2198.35913108964,7.2551306199536e-06,
,,,,,,614.466800792902,,,,,,,1513.36634161037,220.749954766263,,,2461.29469113081,,,,-2372.32473423113,,,388.55633194850196,,,,-1300.36572754011,-2305.10165269714,2671.2588595367,1258.62101154152,2311.09825581774,-1226.6911421411398,,,,,,,,479.94711490342803,,,,,,,1152.672488603068,0.000369368706948358,,,615.96764124558,,,,-1.673282972484054e-05,,,5.38898128909946,,,,0.01131026189694464,0.029984876196304203,4827.45956501934,187.0194824768032,1120.289641624564,8.49487066098586e-06,
,,,,,,301.789522415722,,,,,,,1584.55739082267,1113.66218078885,,,2819.68577869808,,,,-2784.69634957812,,,-259.106577794642,,,,-1016.7557545383501,-2543.14973014366,2633.62737732725,1117.30777876197,2170.27699488799,-1543.16616987624,,,,,,,,159.4997587665004,,,,,,,1284.201437691278,4.57614323383924,,,1082.6481070371242,,,,-1.387410468679788e-05,,,4.66143829289622e-05,,,,0.00790718005131248,0.0270410583834018,4450.5918624454,293.227826242148,1161.057653698994,9.40971137756078e-06,
,,,,,,835.6405184201041,,,,,,,1526.79271845826,1136.11278556149,,,2743.67482126702,,,,-771.747911152264,,,1124.16041358793,,,,-16.845441656344303,-1579.45174926027,3986.9195358274496,1786.9363560946001,2684.26244216112,-659.7388378629399,,,,,,,,784.37438489664,,,,,,,1200.645447325416,5.84073789182814,,,1059.785895384436,,,,-1.0412447209893601e-05,,,273.21210024529,,,,0.006583219147607239,0.025011505549858,6958.424397005259,537.1743571812179,1759.147442367286,8.93291848195416e-06,
,,,,,,929.247565410385,,,,,,,1550.12425625915,1571.98370360782,,,2891.27090868109,,,,-68.3413464428101,,,1411.00450246219,,,,570.261655351231,-1616.72583204074,4102.13252364335,2699.7864426445003,2005.49138103377,-528.951946542634,,,,,,,,917.00551884028,,,,,,,1239.031283982084,50.516538054804,,,1308.3243605786502,,,,-8.14734819313004e-06,,,530.6776007952179,,,,1.718111713097998,0.027645414147341802,6797.68118094718,1588.873664732376,776.4593434114059,8.791125918511259e-06,
,,,,,,527.6967401813571,,,,,,,1732.90314803805,1932.6795801153,,,3271.1836726770703,,,,-1460.7469886792298,,,485.556043426597,,,,104.631409357627,-1720.28293193232,4011.11262585737,2654.30028819575,1697.85758488039,-888.044241530592,,,,,,,,366.83960521542605,,,,,,,1505.9547692453339,128.9377610790444,,,1697.870806059506,,,,-8.64142548684076e-06,,,23.4671010424732,,,,0.00507265726321388,0.0229042483052264,9399.47650641554,1744.9582437797299,650.509565970902,8.27164337082982e-06,
,,,,,,1002.00078597971,,,,,,,1728.0586579098301,1003.8235324324701,,,2991.0081126874,,,,-825.384170280366,,,1374.10365461588,,,,-124.15548503839099,-1181.29619389447,3439.58879497215,2028.71880217796,2890.71993973516,6.223400877966,,,,,,,,1083.45675971664,,,,,,,1519.04877489082,1.78863618216116,,,1116.619149066336,,,,-1.3747999393974599e-05,,,383.259149436972,,,,0.00988130548019316,0.026626341106541402,12291.3552954602,626.3918289807559,1783.1390862035298,8.54576469155592e-06,
,,,,,,661.556401059579,,,,,,,1872.48286732654,1201.2190107547601,,,3278.80196282482,,,,-2431.67185549258,,,461.133653611855,,,,-801.0073060956801,-1437.1609773134,4542.57147536212,1679.76444397017,2750.75458961828,-309.71028551054405,,,,,,,,552.394189641768,,,,,,,1840.500870792292,5.32578586557028,,,1415.143562024872,,,,-1.867739310350396e-05,,,9.848583709657479,,,,0.011656652045752659,0.025128140736225598,10507.236073598779,480.884565798886,1808.95607065373,8.60100853907012e-06,
,,,,,,646.979797385324,,,,,,,1695.34723907353,1030.01253145913,,,2950.59992801928,,,,-2016.20759842741,,,537.599615614347,,,,-693.6840845490581,-1721.5730165410398,3383.76856157805,1567.8365398343701,2566.72874067472,-663.74762694128,,,,,,,,522.188562914786,,,,,,,1462.2991306669,2.2332756109143603,,,1103.497756375232,,,,-1.500036502961462e-05,,,20.9208697879698,,,,0.00972179336270434,0.0263375697194888,13763.02584943862,395.150338906324,1462.905696532002,8.395216873036321e-06,
,,,,,,893.341406208888,,,,,,,1734.83305802938,914.987294639342,,,2982.7072212541398,,,,-1420.1546091395,,,1053.6497918863602,,,,-465.7759633304,-1089.32267669446,1868.20457268215,1856.7632707925502,2996.47548079103,-294.01404658250203,,,,,,,,859.827314073192,,,,,,,1487.0957268629058,0.8918126325325579,,,1081.92382633806,,,,-1.463995257589592e-05,,,168.63835284787422,,,,0.00953812037597262,0.0219330296944412,7319.04852780302,489.356209357602,2316.82560447598,7.471718233520721e-06,
,,,,,,762.749276880869,,,,,,,1462.5293019738901,568.471485414476,,,2482.3781784891603,,,,-1324.75973416736,,,895.2153316191341,,,,-595.9209660423211,-1989.5556579782,2684.4227131746197,1536.1152772436599,2409.20194230769,-865.2165074457861,,,,,,,,684.1300167598821,,,,,,,1097.138142173948,0.039089029187344,,,719.116180642068,,,,-1.210971613675068e-05,,,132.5535078997388,,,,0.009176157715346661,0.0300550498208128,4892.08410075796,329.079441581348,1212.9162649436141,9.15074641325042e-06,
,,,,,,682.205100642067,,,,,,,939.290114354142,-1742.4718681466,,,1105.90745461095,,,,-2311.8758151389097,,,507.85960921628504,,,,-2267.59421286763,-3097.95953682086,2514.80147371461,647.92113572839,1816.78935479135,-2078.17685862286,,,,,,,,563.7297453539239,,,,,,,450.59736431266003,0.00036565017013046,,,22.0338683782506,,,,-1.75243223854554e-05,,,13.69642683791972,,,,0.0130223794394292,0.0339687583523988,4107.3168667315795,7.95120763459828,727.571371623214,5.740659616404461e-06,
,,,,,,767.873383479163,,,,,,,1625.38458005644,1078.62803680089,,,2866.75478929865,,,,-1247.20515094173,,,922.403058722622,,,,-288.440918278645,-1676.85803908979,2650.5732191798097,1736.4760069327601,2601.67197494604,-556.4297607912621,,,,,,,,702.134971620268,,,,,,,1351.48392624281,3.43121703119992,,,1087.892573799578,,,,-1.233392218429974e-05,,,148.8232285176002,,,,0.00830155481890096,0.0267227634050158,5033.65308947692,488.33651779690604,1455.881148398736,8.663663944060719e-06,
,,,,,,968.601205823972,,,,,,,1365.96692035974,239.020656150001,,,2264.41591696856,,,,-658.399853186154,,,1356.200560886,,,,-431.109701967975,-1726.48977754153,2579.2488311658303,1667.75183977689,2601.76177614204,-745.95923492468,,,,,,,,1006.460338376344,,,,,,,944.714935534606,0.00032653940453517596,,,549.959625866666,,,,-1.18101328767463e-05,,,399.22578887050804,,,,0.00868561646909874,0.0276542635955018,5355.6224346239205,381.51165666169004,1591.738336483424,8.38025916159472e-06,
,,,,,,807.703244032498,,,,,,,1689.46071261484,1030.09890620273,,,2944.9986425647003,,,,-1379.54674373993,,,945.8018597269851,,,,-382.66300332084,-1481.02801358688,4114.79314246328,1783.33377381466,2741.97657641382,-421.17632398272195,,,,,,,,749.455098019238,,,,,,,1435.7563109282241,2.2260688490882203,,,1102.11091974509,,,,-1.3447769799546e-05,,,142.225417495601,,,,0.00902162929784772,0.0256157632620614,6811.39215135054,488.62323294383805,1658.106844430594,8.047431743375801e-06,
,,,,,,819.22428059417,,,,,,,1991.8070788039,1763.63556494809,,,3600.5112697858,,,,-1245.10261606504,,,1010.34479595222,,,,81.0410334584721,-859.6609669516489,4511.25459922744,2112.2465767285,3064.05331661949,151.65304797675,,,,,,,,790.265277077982,,,,,,,1964.980765018694,51.613755762755005,,,1789.678400188922,,,,-1.3354775240581319e-05,,,183.9973192052942,,,,0.008512114760416861,0.0216993590382668,7209.7282587283,814.49001376489,2241.4126175066,0.000862444296734536,
,,,,,,373.059293058099,,,,,,,1447.09067353501,775.80524228496,,,2504.47807641451,,,,-2238.36534373018,,,52.573424392565,,,,-940.974371829158,-2629.6294440633,2626.6224544561496,1103.95381810496,2041.60654973145,-1599.53305078035,,,,,,,,223.322278895586,,,,,,,1037.99393810365,0.400603474694132,,,762.3511281711139,,,,-1.14018565942643e-05,,,0.00313495644516202,,,,0.007651556772974061,0.0295251250158432,4263.35350855896,229.456627422492,949.588643240356,8.09707045419744e-06,
,,,,,,450.22526361523603,,,,,,,1460.3914486793199,636.956548221808,,,2501.55026516653,,,,-2342.87777251106,,,131.78981486777099,,,,-1062.88663553441,-2606.84166229426,2659.77579829357,1152.9361423720502,2096.82541409754,-1505.58938246254,,,,,,,,295.691499143082,,,,,,,1078.755492074694,0.092142537280244,,,749.026878464732,,,,-1.373299104168986e-05,,,0.09674560554836979,,,,0.00864133168351698,0.029729187928903,4381.4208430556,213.459791988962,933.432615736232,8.47320075452036e-06,
,,,,,,650.786846472856,,,,,,,1250.46593610697,-750.192808028728,,,1846.7488663834,,,,-2538.96814588362,,,383.37382581206805,,,,-1879.92990490282,-2496.74664122728,2549.5547745854,962.5064263097371,2219.14152249761,-1615.7596993380098,,,,,,,,517.27801437774,,,,,,,795.0921965487439,0.000357103927653606,,,239.463797660454,,,,-1.828870551935364e-05,,,4.2593451167291,,,,0.0122047645809844,0.0287714824312282,4885.69762853558,55.2289155668756,1157.507962079416,6.975978299985879e-06,
,,,,,,966.075042369304,,,,,,,1779.00050655219,1623.64639517393,,,3246.06389574707,,,,-473.6779602885,,,1386.3698574165799,,,,389.148849028397,-1022.6098018347301,6540.73930597788,2977.36638399446,2157.3016024442004,-0.963318777549451,,,,,,,,997.3912634437339,,,,,,,1598.5571174918541,41.5351237110584,,,1523.75176964178,,,,-1.06951327842152e-05,,,440.60880929893995,,,,0.1958305170784592,0.0237578704292344,11504.922373976839,2054.48560410046,827.576381578764,8.09267184820522e-06,
,,,,,,476.430849737374,,,,,,,1618.3597795292399,1108.93508056753,,,2851.6326149390898,,,,-2182.46211415558,,,225.07102146840498,,,,-732.1900056720871,-2215.9566371884002,2669.50645959923,1357.6422635879899,2331.10870205773,-1196.4499537204301,,,,,,,,320.389519814684,,,,,,,1302.83971494214,4.05920545869816,,,1054.510315105536,,,,-1.2636161173051121e-05,,,0.88057500697135,,,,0.008012069150516601,0.0277049642910954,4941.19749538124,344.11438340017804,1226.136048379512,8.849478165900761e-06,
,,,,,,1059.04398853972,,,,,,,1551.38658097247,444.65289959999797,,,2578.26122295433,,,,-695.332876374804,,,1479.4672514608,,,,-349.039306831853,-1478.6866164125001,4324.84702974037,1882.97399016917,2817.8190409804097,-409.63181487774904,,,,,,,,1154.020571508162,,,,,,,1198.80003881107,0.00498404067286682,,,723.544300863904,,,,-1.314823831696746e-05,,,447.6092387785,,,,0.0098436298092542,0.0280607377395578,7062.8248717978,483.63995837781,1749.154762599338,7.94629318552668e-06,
,,,,,,855.8965113548351,,,,,,,1267.5197778687,-616.75190518501,,,1882.21179454309,,,,-1433.02460837368,,,1008.97519864113,,,,-1255.68594400277,-2002.0564626210203,2555.05374921482,1299.29187857145,2433.8652223888603,-1124.81100427572,,,,,,,,821.022499685836,,,,,,,785.57539520427,0.00033320345761275196,,,249.018766034976,,,,-1.443892597105408e-05,,,159.4335258702898,,,,0.01083026161964684,0.0276083496559438,5391.64261073776,148.273387347024,1405.2433479901981,7.08872209597346e-06,
,,,,,,608.997236226885,,,,,,,1630.4721786079801,957.750182612313,,,2836.0735495910203,,,,-2129.08507477186,,,429.86992873688104,,,,-783.482325925124,-2166.86965197098,2643.4609802295104,1463.30132751928,2455.42240193129,-1140.09647033805,,,,,,,,458.120436873168,,,,,,,1337.2516118275778,1.444221573572622,,,1013.3866833718641,,,,-1.418633410862238e-05,,,8.51103619242004,,,,0.00899554925617864,0.0285395876945638,5232.9781311796205,335.724717457468,1317.006394197516,8.6367833010283e-06,
,,,,,,871.332979948524,,,,,,,1587.5160704817902,656.1193628201149,,,2718.03861864321,,,,-1467.79482021736,,,1019.15949542432,,,,-618.647757701499,-1312.11627444086,4872.89222075701,1719.07749041094,2761.37699560788,-345.31160463287705,,,,,,,,844.857795258298,,,,,,,1330.163741117026,0.1032693776254666,,,912.093489804914,,,,-1.5169247920159682e-05,,,157.808175540113,,,,0.01035803975121998,0.024474388363092202,9535.8769162782,411.52281103653,1879.882161444776,9.01411115473936e-06,
,,,,,,580.299887834478,,,,,,,1473.40112985013,323.341703760804,,,2438.60215323895,,,,-2361.3349445285003,,,342.095088415137,,,,-1235.50935115623,-2524.5849293244496,2702.91232171462,1224.0288182383301,2124.9313730296803,-1243.88858198183,,,,,,,,440.676723878064,,,,,,,1133.799253427904,0.000721982025817842,,,646.632740827634,,,,-1.613370582028438e-05,,,3.53889824932378,,,,0.011225025287942761,0.0330730232462794,4285.5892634291395,190.67556332027578,893.7546858019399,9.54665094277862e-06,
,,,,,,390.845001793785,,,,,,,1755.98087500608,931.449184205921,,,3017.82847626013,,,,-3268.09605904174,,,-269.657175361109,,,,-1360.15382568682,-2004.80273176897,2659.65998378833,1201.88477146417,2455.5239976550197,-1059.13001327389,,,,,,,,237.265136672034,,,,,,,1566.1674651275018,1.020964126139484,,,1117.093441886152,,,,-1.873488766177088e-05,,,6.45825254712262e-06,,,,0.011153778753159701,0.0251033553603818,4983.71574286,280.56514873091,1543.897819095168,8.93624113314046e-06,
,,,,,,612.458953389003,,,,,,,1606.90399453758,920.461543389588,,,2800.58851644266,,,,-2089.1579041621503,,,449.84016884628295,,,,-783.6097615743611,-1941.00345923399,4424.33892442272,1460.57423893991,2544.2826502676203,-1040.85578958407,,,,,,,,467.643464874186,,,,,,,1308.8589907800422,1.137661881677676,,,1000.848205009532,,,,-1.44600138660053e-05,,,10.463458520970459,,,,0.0087964920515697,0.0252992322492454,8593.52041969904,332.29459244828,1528.7732576584522,8.88490257377832e-06,
,,,,,,838.814869956583,,,,,,,1913.10806244953,2736.91541626352,,,3809.24805645926,,,,111.973313836962,,,1311.0547295424699,,,,1267.02498525855,-1041.40730063923,4584.57864245752,3031.0723591167903,2377.36540929252,-67.274629441006,,,,,,,,779.522286794056,,,,,,,1879.362464711242,659.1891284881119,,,2623.5769820147,,,,0.01521931677925042,,,522.17264598157,,,,111.55061331060601,0.0224649545250654,7399.56170972844,2269.2310013484202,1366.293967605468,7.95936812954794e-06,
,,,,,,740.154689834919,,,,,,,1459.46911509951,1814.73896024626,,,2820.31187203974,,,,5.33986199373028,,,1139.92009176437,,,,743.516198511668,-1892.81815169304,2585.63761730128,2498.83816027708,1834.26454466299,-938.249552059777,,,,,,,,640.014943863928,,,,,,,1093.5189854645798,148.48337512105158,,,1370.454073333352,,,,-4.3647559448360795e-06,,,413.898153244766,,,,10.93765544600088,0.027385748706610803,5237.89643868166,1458.288088721162,748.873971889086,9.01816393364924e-06,
,,,,,,840.3479999212,,,,,,,1502.64364576233,389.46046944297103,,,2517.00360489586,,,,-1490.85039875326,,,963.462603927484,,,,-771.006241000147,-1652.85875170027,2585.5855078857003,1590.3724428575802,2623.3113829392496,-651.139204280237,,,,,,,,796.60579503329,,,,,,,1162.5171805958062,0.0020505973173062,,,719.91723611336,,,,-1.4952341229792942e-05,,,136.92686369265618,,,,0.01008996487100848,0.0259011612944764,5274.177859919159,321.88460344270595,1589.971899320644,8.995255721722021e-06,
,,,,,,1028.56054310726,,,,,,,1842.26281881843,1583.7167496069699,,,3323.34923401453,,,,-593.8442787019201,,,1436.0567733936,,,,306.043025665628,-1098.34538805385,4269.72612717868,2217.2935822169,3071.59589143961,-45.433241791856304,,,,,,,,1068.022396794218,,,,,,,1683.872717725682,31.9182153919334,,,1529.73597712837,,,,-1.1993451935944199e-05,,,424.86224400573803,,,,0.052273269866518604,0.025197142311764,8834.88215566866,819.821574965098,2066.29862007234,7.565841371463641e-06,
,,,,,,582.050353478901,,,,,,,1494.61815489482,698.384018004592,,,2578.38557855559,,,,-2047.1197350825098,,,429.41713078940205,,,,-880.883694799679,-2230.56484142848,2642.1022882748302,1343.4515031052101,2307.10997250972,-1171.9050037263198,,,,,,,,441.46656956508,,,,,,,1161.44660012036,0.1829754670068862,,,827.333804261924,,,,-1.4006376324969299e-05,,,9.9972365981781,,,,0.00910037795448256,0.028510996672381,4716.4996651685,272.37728862202596,1183.0773822018941,9.5460205834882e-06,
,,,,,,647.987320423836,,,,,,,1501.61686644711,568.685926044769,,,2557.02696839494,,,,-1981.96165540927,,,562.184352377566,,,,-916.866696247803,-2075.46604365431,2667.64249599488,1398.68566060925,2325.4696936422497,-898.450965802434,,,,,,,,532.95602191769,,,,,,,1201.5310945913361,0.0393614644225448,,,788.7770709264,,,,-1.500590972382746e-05,,,26.0490352152142,,,,0.0104926583686645,0.029657136109002398,4508.11677419722,278.435694737944,1179.355854642184,1.026417115173306e-05,
,,,,,,553.19053224501,,,,,,,1600.1707709664602,1001.9461416487501,,,2814.4830884836297,,,,-2064.037240252,,,383.340803505135,,,,-728.542300022515,-1951.62145547666,2665.32004975319,1430.04401000749,2418.8222843988697,-913.755836133579,,,,,,,,415.203028093154,,,,,,,1318.620641295304,2.14294876605708,,,1045.711882211512,,,,-1.427542374655914e-05,,,6.93436064668236,,,,0.0086713649630444,0.0255952430775852,4728.60943196134,350.830542794012,1315.586763629068,9.29634225542964e-06,
,,,,,,830.109833932552,,,,,,,1942.98149085566,1516.99115325115,,,3449.89378974964,,,,-1681.53072412048,,,892.708118839485,,,,-259.362648207642,-1218.81110393935,4553.3239355839205,1975.31478478565,2961.62221737826,-173.595667487089,,,,,,,,755.44109859466,,,,,,,1901.432381568972,21.6296735356536,,,1580.6179518805318,,,,-1.488802468550572e-05,,,100.11835035631519,,,,0.010014353961938399,0.0256403605961334,7314.25199468758,646.375596696294,2040.6841430004201,7.5796421676869196e-06,
,,,,,,647.801992591583,,,,,,,1873.92092907165,1734.65264845717,,,3428.2143778730897,,,,-1795.5260958452,,,596.67900918519,,,,-184.150489851174,-1465.39484990235,4228.56905631356,1820.89663609481,2786.70149200949,-433.300571662802,,,,,,,,519.356454102578,,,,,,,1791.130063827546,55.5154552521482,,,1718.9576127207959,,,,-1.311797626606218e-05,,,33.7492845627652,,,,0.0078694441366316,0.0242685027520406,6964.20444327266,654.2943026556261,1840.092328911448,7.98562327995656e-06,
,,,,,,570.100965944554,,,,,,,1543.52309463119,-465.795670446985,,,2332.95170440287,,,,-3399.61212144592,,,-35.541294611724105,,,,-2166.15678040107,-2150.93388760546,2662.80610495924,996.054568739576,2357.65251013951,-1131.89117133347,,,,,,,,431.042382104832,,,,,,,1198.5202986981,0.00042510495068897,,,439.849200998642,,,,-2.48021069895246e-05,,,-1.569248879283204e-05,,,,0.015073310933625,0.026844041293287997,4790.8657609659,73.6941963018114,1195.5601605338259,8.878323301165799e-06,
,,,,,,888.760955586632,,,,,,,1344.98614830161,-96.1097189986201,,,2143.71403048042,,,,-1359.65518069058,,,1055.4509187281,,,,-956.272830739233,-2071.6557772062097,2703.40204232514,1454.6016539454001,2406.74949895134,-965.1437394168951,,,,,,,,855.770183589468,,,,,,,934.745931157756,0.00036112489381125,,,434.16102175312,,,,-1.458520159297672e-05,,,172.1521552637524,,,,0.01101624885364748,0.030699965434191796,4929.25825016828,228.28169612274198,1193.1317841814619,8.67704600295988e-06,
,,,,,,988.994400055758,,,,,,,1610.5814938369301,376.746542599485,,,2654.79779676518,,,,-1170.47133309496,,,1274.41715366419,,,,-622.938060494959,-1211.36796162689,4256.297142022489,1814.7515146399799,2882.6802974801603,-264.467487746705,,,,,,,,1046.325804067258,,,,,,,1303.801101190516,0.001459434823799118,,,756.1454390710261,,,,-1.518439747190194e-05,,,288.624861191414,,,,0.0110511690765449,0.0249375933324778,6951.56119473006,423.06033857151596,2022.87262444784,7.99538848998694e-06,
,,,,,,846.5349050034,,,,,,,1265.10823404882,57.7156378695752,,,2068.1337623489503,,,,-957.40106272278,,,1106.28444992251,,,,-673.3584537763701,-1999.6129336831102,3969.39991836029,1446.37436471405,2358.90928308747,-975.890647451326,,,,,,,,810.59633545153,,,,,,,823.96412293502,0.000311437980612452,,,434.13653709088004,,,,-1.161846154118304e-05,,,246.261265003486,,,,0.00885013032376928,0.029438107949167,9576.9656272117,263.26840601357,1239.1459193153141,8.67932615948766e-06,
,,,,,,958.645971323089,,,,,,,1489.5079244117399,261.55062012419,,,2443.9171497967,,,,-1193.116554446,,,1190.6686858792,,,,-692.820936712131,-1798.32702385636,4258.44972037968,1668.6211036169,2733.45206131577,-926.736443159121,,,,,,,,940.03791393009,,,,,,,1097.7046788182122,0.000368845594377616,,,620.966596521204,,,,-1.37218284674694e-05,,,232.136631107242,,,,0.00978952800550782,0.027696301998007,7128.36045929014,333.02396453017,1737.68555045199,7.40052540994748e-06,
,,,,,,737.27165213112,,,,,,,2068.85663468504,2441.35886242068,,,3957.87211274608,,,,-1328.49886252955,,,829.694274859748,,,,472.66360481722097,-1090.5942142509998,4610.97367072219,2942.4167653344,2942.41676447435,47.4251286411256,,,,,,,,616.814079421722,,,,,,,2231.56746503962,311.098771629662,,,2529.8822437633,,,,-1.09581701908486e-05,,,101.97970181638,,,,0.754190363721564,0.024455254956596,10141.433105014441,2041.36373116516,2041.3637386039,9.35103531706868e-06,
,,,,,,560.301937537076,,,,,,,1526.89903299596,-183.582555712268,,,2419.7710282897397,,,,-3406.96465282907,,,-59.1083465914157,,,,-2012.78989234428,-2115.18877662342,2623.2400947064,1044.68950615329,2344.80328050316,-1033.8921271275801,,,,,,,,414.850374201512,,,,,,,1235.35644367155,0.000420491947002346,,,566.93288834252,,,,-2.40418047276986e-05,,,-1.2334486579048921e-05,,,,0.01441996624779398,0.0269327570275972,4730.56585335124,99.555651916574,1246.711823254518,1.00988966689862e-05,
,,,,,,631.276039310094,,,,,,,1749.39706758321,1653.33685566899,,,3216.3083147545103,,,,-1545.6699771322599,,,638.170849208032,,,,-104.947267967926,-1617.15743562078,3919.63338626402,2613.59901016706,2613.59901072593,-539.577005269112,,,,,,,,502.78119292802205,,,,,,,1589.33041355061,49.8672140827212,,,1552.4921317148098,,,,-1.120392471935696e-05,,,50.3480257860246,,,,0.00716483873212876,0.025709353196655398,6667.075506588701,1580.576198817476,1580.576199295836,8.493267652859259e-06,
,,,,,,695.670883705551,,,,,,,1765.98137303576,1351.82896109864,,,3151.40441001783,,,,-1813.09157710158,,,664.482633582135,,,,-408.804712072877,-1666.64491437847,3280.60291156317,2530.02180339428,2530.02180340782,-326.05816424859404,,,,,,,,591.1075885704,,,,,,,1650.39583784049,13.4841906626396,,,1374.94599658263,,,,-1.486749877820824e-05,,,45.140655109890396,,,,0.00984459281283126,0.0288570480289638,10265.93152731116,1296.715792315554,1296.715792489808,8.8712442607584e-06,
,,,,,,1000.7889865594899,,,,,,,1815.40750622297,1430.61619258169,,,3240.58600094017,,,,-865.343752403591,,,1340.54519466478,,,,93.70928157245329,-1011.57904087758,4493.79142160212,2976.3948551324597,2976.39485544753,122.123781268205,,,,,,,,1029.676838851522,,,,,,,1705.4162154955982,17.85847983271806,,,1436.996913338356,,,,-1.292222225622704e-05,,,343.51352855373403,,,,0.00923819295346124,0.026192314084263802,7120.76186196612,1927.8365479941779,1927.836548754054,0.0001926747247270052,
,,,,,,906.2076482801859,,,,,,,1559.51613708375,1616.67954355099,,,2911.3594573433297,,,,16.5482801872751,,,1398.85232033139,,,,631.992875069561,-1474.4817827052402,4126.18797446807,2749.0526233981,2007.1075701268599,-530.2641095515839,,,,,,,,891.866210245884,,,,,,,1218.993296618532,57.868977595619796,,,1304.178390698896,,,,-1.709509291215036e-06,,,552.0679887770899,,,,3.02151752519242,0.025564053063474798,6976.94388911962,1751.999246318586,787.232327707706,8.16398931098684e-06,
,,,,,,682.002744436977,,,,,,,1816.97880554521,1590.10278044149,,,3292.8187892570204,,,,-1582.89054117614,,,705.280204767647,,,,-169.368891358451,-1543.97637537389,4137.78784145567,1815.7248703843102,2733.22386099318,-460.957362226672,,,,,,,,568.57411137834,,,,,,,1663.97658319542,34.441000849841004,,,1536.49711201661,,,,-1.2441653889252659e-05,,,63.009195526838205,,,,0.0078157325939417,0.0253497018703034,6758.69481144614,615.8454125178021,1668.907213680844,7.9446066349006e-06,
