$GSM_CPUS,$GSM_NODES,$L1_dn,$L1_dp,$L1_r0n,$L1_r0p,$L1_v0n,$L1_v0p,$L1_vson,$L1_vsop,$Vc00,$Vc01,$Vc10,$Vt10
8,4,0.6428416512999885,0.6375611179959662,2.1465610460892206,2.096932217853161,39.52913518526678,42.32463494607414,10.564928103531368,9.59366478370163,-8.744100192571148,-11.403757540703648,-8.30286436713973,-24.133128793723003
8,4,0.620314866657977,0.6379898845812757,2.122189463619234,2.081124821286219,39.697469918767446,42.347811221799226,10.644003201209676,10.967956541848725,-8.844925009576718,-9.025780453446556,-8.276699422014051,-22.046568903745815
8,4,0.6160002857993075,0.6177750648708878,2.174723049562677,2.106859077753004,39.60046298397446,41.18522467490916,10.573795110740802,10.770620481774545,-8.907888216199327,-9.231280981294432,-8.336077667894104,-20.82208032051741
8,4,0.6303272668900751,0.6488617502214287,2.1503180567194904,2.0234643587752728,39.33186940135395,42.19577203022797,10.584432237804355,11.063211545654491,-8.96196589699496,-8.922620385556922,-8.312491601760467,-20.84624038704773
8,4,0.6718259094445703,0.621296479194021,2.074180962131911,2.0669540311173042,39.7320752796397,42.019365270918115,10.80690513448435,12.001613897970396,-8.916768378190032,-9.953438559928811,-8.336776172953936,-23.097265667145287
8,4,0.6387564800434395,0.648731577197627,2.20161902257395,2.076080752668953,39.47767131126999,41.6729913034116,10.790041449136423,11.14534227946939,-9.016906910433438,-8.828087888746913,-8.332753938371802,-22.221266118561164
8,4,0.6179724105075732,0.642940816306182,2.138281943891683,2.044284439961916,39.2828538996635,41.841846479607526,10.694232611983447,10.809335318819722,-8.762605877994156,-9.760032300921948,-8.28849651036892,-22.559879931027904
8,4,0.6292689570378173,0.6518348505956476,2.2060723286743573,2.0840350490067103,39.36347240123318,41.81603205581394,10.374642363841167,10.840073647419395,-8.884139051615746,-9.965894395565293,-8.387590474852129,-21.24575191803003
8,4,0.6186698011862307,0.6264133828781481,2.1389310622897124,2.0823472777867233,39.79651900102118,41.696753052144516,10.407962382297422,11.129620261672448,-8.903491265842398,-10.371341650337659,-8.247004001395005,-20.313894638113673
8,4,0.6061980116067069,0.6482951344319194,2.2080058560615186,2.1235123465251897,39.87777139478505,42.42465842572533,10.454004496872884,11.94817319003082,-8.846441852657714,-6.654406563921256,-8.263994758817947,-23.833484516408795
8,4,0.6667336839212674,0.657738560685399,2.1498587117303756,2.064416711898103,39.47617054928781,42.413807227271946,10.795700355296248,11.183676000560046,-8.84170449502098,-12.40608569147997,-8.383248566160596,-24.831645910104264
8,4,0.6258509293265657,0.6553542752675727,2.2071886996193384,2.10741469729661,39.22671267459984,41.58550945288022,10.544106715911346,10.713192591299464,-8.835456957563421,-8.6523463147819,-8.123517010811783,-22.129431311491018
8,4,0.6299651536560127,0.6305864151039012,2.088428777731831,2.1025058920290483,39.410678517965295,42.65280834660822,10.95112445088196,10.02872452577696,-8.858632158503509,-7.11679147161631,-8.31763231424441,-21.835532746274794
8,4,0.6250036077058405,0.658001976971232,2.1441211788462864,2.017572384509875,39.509676188092975,41.6257068607425,10.496251613412321,11.582935928264448,-8.964077852972054,-8.091922175078178,-8.280950347362582,-20.951858051833046
8,4,0.6384441948930683,0.663911849506913,2.198323444472233,2.0826096812599144,39.631099507665255,41.95723259017543,10.595068032725331,11.313271057018023,-9.030391798463816,-10.799175381717543,-8.21412915926443,-22.06091463082353
8,4,0.6494996753737348,0.657169162007956,2.137116261366259,2.066026232831777,39.64174102805284,42.043091937269516,10.944979761634665,11.167976706604271,-8.854044561730523,-10.57572010717153,-8.238903782087457,-21.088404077687876
8,4,0.6079819723595918,0.6226830014672237,2.133603676840978,2.04681123855575,39.589531544720494,42.34513224612999,10.604115942132616,10.973063724567913,-8.957923059979665,-12.46398477309989,-8.377089445873674,-22.558955130408748
8,4,0.6169393597765009,0.6717847444447905,2.157836515842347,2.020359357726538,39.52281145761085,42.66123192193513,10.765914037964293,11.067270923058448,-9.045270985666606,-8.971125184467024,-8.105885318669447,-22.176028925094503
8,4,0.6444118984545084,0.648120712612218,2.2202162069023776,2.04911613766904,39.79447333818294,42.36401122155216,10.9611460749791,10.603660817233568,-8.902164074095396,-6.84280280323479,-8.350986421475639,-22.87608100402738
8,4,0.6311028625718121,0.6664058631598145,2.1665500166199383,2.071772959838448,39.35726744785934,41.746634122678316,10.738876356507319,11.99423379028586,-8.764388114680406,-7.728046326793316,-8.185730776224565,-21.801643722914385
8,4,0.6008323550604208,0.6375778059657553,2.1104072972869528,2.0594521680083155,39.641001832726374,42.5874788041299,11.026869543178698,11.415663899671957,-8.938519212144346,-9.585374813816705,-8.383480588210645,-21.13569758149377
8,4,0.6032875041720531,0.6253436918737538,2.091894459943923,2.1006154659530525,39.26093601605227,41.909120615655155,10.690579418777762,11.372556284150972,-8.890434373934696,-7.551146262052736,-8.3513303413781,-22.69059794315497
8,4,0.62509157040943,0.6516071306737665,2.1362103541052844,2.056354524630545,39.999968296210575,42.20806607755052,10.805168384179526,10.557823705416107,-8.939533843297642,-9.933226181365118,-8.352477508543748,-23.071714997923205
8,4,0.6182853202689407,0.6518761776149898,2.1301241223773797,1.9896285760174155,39.16017786667795,42.449551688359165,10.85023817534473,10.655704478342514,-8.671861474222327,-10.557542296210906,-8.250917527683184,-21.303757522428924
8,4,0.6268992324693805,0.594008963390671,2.1061338024654197,2.0387536296014996,39.480322489681946,42.85044028886831,10.708735727766923,11.81641373224536,-8.903424664430188,-10.75517647741979,-8.405657419885271,-22.493332102154405
8,4,0.646683652482701,0.6164143635589394,2.1026864173541457,1.991141326949062,39.73453308565155,41.81336729171176,10.934088005505703,11.160372015993014,-8.852856923321841,-10.316995165994797,-8.278972365565538,-22.886516504409705
8,4,0.6087365078735317,0.6275973509489364,2.1868600792938833,2.0751183589367304,39.189897001282105,42.24476208316435,10.671080587382031,11.190439435910257,-8.997544658416691,-10.516916630610885,-8.23869911427549,-22.894407535919743
8,4,0.6195961168208916,0.6522863671520189,2.21446204833654,2.01580846291799,39.55636728876323,42.07038908963439,10.578448954162093,10.24050620514572,-8.921151492843599,-11.06778004646715,-8.238617203095332,-22.83679005391616
8,4,0.6334774753475685,0.6247544079546042,2.0830408822363067,2.0700318174903436,39.468895373298196,42.239605992700696,10.731422347381166,10.596895489333141,-9.020000742529282,-9.92362970026737,-8.340131492590695,-22.92069996893338
8,4,0.6516170288180986,0.636080328222851,2.157942769027963,2.0734712868431666,39.549776200882974,41.80627526769659,10.727803987054168,11.561353482931489,-8.943723221125367,-7.798379621693272,-8.372859465106098,-22.483184214735765
8,4,0.6651876213553707,0.6322313978875914,2.229044509570166,2.067317467553594,39.4210124419519,42.758023981933505,10.767366307953099,11.031166835222269,-8.905298706532118,-11.401309720603663,-8.257716409026893,-22.713049776811136
8,4,0.643319638636745,0.582350764163867,2.195709861008924,2.0651213670234916,39.54663086411846,42.01884822042939,10.420923956149212,11.192226493517582,-8.917904346771044,-7.75473493517917,-8.24369165064104,-23.300944210949563
8,4,0.6308691434056395,0.6054188826868405,2.0812289893106724,2.146574168474187,38.86992858212236,42.43481840041073,10.994525836737274,11.240612328681312,-9.074200288368262,-9.253209480183733,-8.238637967949966,-21.582935200757756
8,4,0.6424770085826277,0.6004777723674479,2.1523490290579983,2.075527684182904,39.27283627396639,41.60559535520701,10.902637069639324,11.263710838796417,-8.85348175668806,-10.757971184698702,-8.346806129262102,-23.190882239733227
8,4,0.6235827692057633,0.6368223889313153,2.055592619800745,2.006438369348727,39.66297573760538,41.40778867473533,10.460267030302871,11.493134395736032,-8.91923847457046,-8.082641539913222,-8.29205629219231,-22.591340657259025
8,4,0.6120822774909218,0.635314582395447,2.1153892269641803,2.0568347207931046,39.480302552678346,42.23933631979161,10.496204554493513,10.947231722181725,-8.801981553093052,-9.335499048311497,-8.360325210913023,-21.0495000057159
8,4,0.6084953035549445,0.641520832257904,2.171929553349278,2.0896068527228957,39.658546318527485,41.899164759000826,10.455628936152689,11.098505697599988,-8.730121583144582,-9.121760175352813,-8.360120957529437,-22.063088127012016
8,4,0.6276573198989657,0.6763475084081406,2.1561598617438005,2.0638008250134368,39.45312579439946,42.00103775797504,10.806751598568269,11.912984721244243,-8.935564196759918,-9.975453307257828,-8.259465499587085,-22.620551112325156
8,4,0.6563396590161535,0.654396335054414,2.1473855253181173,2.0966877922212244,39.572823423722916,42.43395355746082,10.843435891287369,10.359950251457077,-8.903142543913729,-11.551237252862538,-8.354556215227463,-23.210347216597484
8,4,0.6536094397932548,0.6239621980293335,2.204242067745949,2.0384174116714693,39.629798114464755,42.28150266364108,10.523635128745813,10.92408493752034,-8.906751555565945,-12.380657979230325,-8.18985979106264,-22.551887897704894
8,4,0.6493473025765872,0.6714967418684669,2.147671714384644,2.0425087609511534,39.31363040533875,42.268874255184045,10.798903644129965,11.391408398424915,-9.01646955013291,-8.926432991451708,-8.43536279876057,-22.308254428965974
8,4,0.628163465109478,0.6530100206513509,2.1279046791331786,1.9660289050341588,39.33518867756091,43.24073028789632,10.803109551948273,10.95885284490252,-8.728503024195758,-8.289849703361227,-8.208633492815895,-21.759500972984583
8,4,0.6138836201106326,0.62536175434418,2.0482596894030083,2.0048221188945923,39.46807142812332,42.538255532137356,11.127631893452296,10.655468263853317,-8.80678310416733,-10.319370929127412,-8.294959910462005,-23.045689722897414
8,4,0.5791372485739893,0.6462348040205613,2.081316310677437,2.088665238134397,39.2973282645779,41.7335393359243,10.71006227645741,11.734617793719762,-8.922896618898086,-8.700036480056545,-8.347176572964752,-23.948710495674934
8,4,0.6260804104644219,0.6381512606523692,2.1027767781990425,2.0942393117961613,39.412828000238164,41.57560563081288,10.748209019397173,12.16212662242112,-8.897080877692726,-10.377640886956948,-8.424839600180142,-23.22005340819846
8,4,0.6337069179973744,0.6580941482507822,2.1813493190648576,2.012709495738293,39.43664681400379,42.07246127157129,10.504183566757533,11.520342896271174,-8.759309219566417,-8.634935928940655,-8.323151930094143,-21.56715584441852
8,4,0.6066715373873617,0.6275576140721996,2.1740784467803227,2.0442385351397263,39.87699872484154,41.87923490851863,11.226954355826837,11.100528482077383,-8.71830821805267,-8.211375809242986,-8.26742064552236,-23.03868918315704
8,4,0.6543546650260297,0.6735953166111147,2.1463446722598767,2.0685353630787646,39.8176784811934,41.96992943686723,10.965060547728951,10.814187934918614,-8.941919744062627,-10.028923122036977,-8.139554163531352,-22.664885051356098
8,4,0.6429037569844774,0.6613596940976846,2.1465804224416067,2.055185566559977,39.47069092154428,42.0045992422698,11.042287499848353,11.43114972951579,-8.911882236993005,-8.882919754517692,-8.159674079163128,-22.523065979789752
8,4,0.6079009304164612,0.6324847008389921,2.1903395512685093,2.0039467281145646,39.63482174226601,43.13084246676373,10.531732691625615,11.336185270615664,-8.881023857672242,-9.48137036506198,-8.35163276381699,-22.23170945938355
8,4,0.6271987582062827,0.6445255503616514,2.0561752957418467,2.159547529713252,39.371273509736,42.163140610877015,10.642310017205432,10.785587803043587,-8.916092662153426,-8.503954444244544,-8.426779697711744,-21.692678260803405
8,4,0.6342714958908974,0.6628917535968839,2.0897106893631534,2.043495999995227,39.78373443763646,42.08890815885785,10.624790738888855,11.383927269387547,-9.064721963680103,-11.823989512937521,-8.279050609406832,-21.964115572370638
8,4,0.6338489155409248,0.5893430220944614,2.142522933943266,2.0263211197988156,39.78055480429055,42.62030115221088,11.10345909025232,11.148079141535442,-8.825305956270054,-10.838533433125466,-8.310047801296056,-21.27791267480058
8,4,0.6426912759565832,0.6320462054460058,2.116358056685657,2.0018641423755925,39.34887402459536,42.176674063016435,10.330630304403133,11.496316138203417,-8.901750388711115,-8.552989564145022,-8.252734340799218,-22.61669031165557
8,4,0.6246252935418716,0.6632305563447255,2.2631711006716375,2.092588485193592,39.404273244937585,41.8067649813034,10.562353256649521,10.951910835256937,-8.955445474270995,-9.037104991514832,-8.298243662483122,-23.03001364909716
8,4,0.6188778810258119,0.6498933598409665,2.1084347022999186,2.041132073466009,39.85123305942503,42.30280953432971,10.685762816540077,10.801095125572369,-8.855594009920088,-8.938378890397335,-8.286759290067003,-23.50797204111971
8,4,0.6092343148966949,0.639215758187087,2.1118165005055145,2.011225966138701,39.64859730326737,42.387365178060314,10.721642140516362,11.477877079033178,-8.78589320172992,-9.039006783593885,-8.417977915655525,-22.413484871106917
8,4,0.6310537729491442,0.6192845987860119,2.127832538930959,2.0878539395680105,39.26173448996564,42.36139412818097,10.665475383451572,10.166811323664906,-8.876679450346312,-9.231872946526163,-8.424705628927923,-22.846616681580763
8,4,0.6359673334123286,0.6357378797084018,2.1277912378950585,2.041331561400124,39.655854983825655,41.836241333940734,10.788670764678452,10.879915538040587,-8.857954661590098,-8.099897218880022,-8.247686880141044,-22.12597666440759
8,4,0.6379060901182928,0.6666541064753563,2.1402184438258387,2.0522138646743247,39.51907023609397,41.85158680887714,10.495405172737966,11.068981375500647,-8.941449590672947,-10.362787972365716,-8.107088435390061,-21.798741246072026
8,4,0.6509147894411863,0.6540541076318934,2.118035309807322,2.065139621251552,39.5755113596549,41.42073441036544,10.657935737480704,11.177528406567697,-8.899408396584406,-8.889934456157139,-8.304907841625214,-23.968636768989864
8,4,0.5936557922467972,0.5981969792020259,2.2027416853845185,2.078010539779619,39.51960039423467,42.12502170602244,10.86697341700728,10.678439673087558,-8.899668857222077,-8.978950499117342,-8.383130037448627,-21.099231560167908
8,4,0.6469327830094347,0.6501186533806401,2.114214467887022,2.122660365929339,39.41905272968043,42.24117194465574,10.846301789942268,11.734936375033588,-8.86496685805589,-10.794824518123525,-8.435637734981668,-23.457483818698673
8,4,0.6408565066816091,0.6239878481549729,2.185587897379472,2.033356256345023,39.4305825409668,42.92536505897701,10.623545421706835,11.072435210493378,-8.952659063072732,-9.221580713396987,-8.330500343283148,-24.6314340704789
8,4,0.627683370161099,0.6162859812009261,2.06193572773059,2.1319825960692214,39.33904487595586,41.86841888955785,10.74704654429733,11.690745391369477,-8.752845079121764,-9.922446524446332,-8.269999821229568,-22.476980132936582
8,4,0.6034466674702983,0.6547590495956361,2.1669444104904483,2.027280744748409,39.400220438369566,41.82741059236681,10.856257637358162,11.309699283400512,-8.897243447937797,-7.8890950924736645,-8.392432933809133,-23.94267988237207
8,4,0.6491502009426613,0.6426802073118582,2.074931243238801,2.114355053356089,39.833047953295406,41.88916362091289,10.55534720094079,11.044779737921493,-8.884080269743448,-9.128645713799045,-8.33322782062938,-21.795906433127787
8,4,0.6566689126587151,0.6189386953639516,2.148085252034023,2.0888697177485365,39.58863871604224,42.21717976907757,10.409563139003449,10.894652192695668,-8.721481528376126,-10.00908065605944,-8.280314100252644,-23.01768461807922
8,4,0.6387598786808761,0.6273176752117882,2.1311397025081553,2.044418496400232,39.588761950082876,42.767549047516376,10.65100499728565,11.265309059170352,-8.865872445767124,-10.201819028209096,-8.188457315327593,-22.643151324564656
8,4,0.6158047389761825,0.6130344566708442,2.130375757037451,2.087937680283059,39.794438834594665,41.8388879416647,10.62935376838652,11.422337060847129,-8.826357433398693,-8.288920419493609,-8.387237805055342,-22.18812950823555
8,4,0.5977863149761729,0.6468525859230229,2.1223380285914066,1.979160305798889,39.523786854640626,42.03796711993195,10.570213573192651,11.210034082327546,-8.738426763932273,-10.442654126692316,-8.334709342912323,-22.236225024561982
8,4,0.6174186804955851,0.6643172798007108,2.1528996771516367,2.109482037544376,39.8325167988261,42.27518904471546,10.63934313021872,11.373186045157164,-9.111269814437302,-9.923718704045372,-8.240345894963278,-21.7965554699814
8,4,0.5895421316377895,0.691294208003323,2.087222137435589,2.0134617616941592,39.766051639878825,41.91374718724364,10.478481050479708,10.321333630911049,-8.731843137252532,-10.401733740170032,-8.437791091854159,-22.8919921255185
